file,target
124051.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
124052.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
124053.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
124054.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
127369.wav,1
130556.wav,1 1 1 1 1 1 1 1 1 1 1 1
130884.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
131003.wav,1 1 1 1 1 1 1 1 1 1 1
131440.wav,1 1 1 1 0
132356.wav,1 1 1 1 1
133702.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
134083.wav,1 1 1 1 1 1 1 1 1 1 1 1
136194.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1
137473.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
137673.wav,1 1 1 1 1 1 1 1 1 1 1 0
137888.wav,1 1 1 1 1 1 1 1 1
138002.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
138012.wav,1 1 1 1 1 0
138175.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
138212.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
141960.wav,1 1 1 1
141961.wav,1 1 1 1 1 1 1 1 1
142155.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
142291.wav,1 1 1 1 1 1 1 1
142292.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
142293.wav,1 1 1 1 1 1 1 1 1 1 1 0
142513.wav,1 1 1 1 1 1 1
142699.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
142804.wav,1 1 1 1 1 1 1 1 1
143035.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 0
143077.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
143082.wav,1 1 1 1 1 1 1 0 1 1 1 1 0
144371.wav,1 1 0
144451.wav,1 1 1 1 1 0 0 0 0 0 0 1 1 0 1 0 1 0
144505.wav,1 1 1 1
144967.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
147902.wav,1 1 1 1 1 1 1 1 1 1 1 1 1
147903.wav,1 1 1 1 1
147904.wav,1 1 1 1
147942.wav,1 1 1 1 1 1 1 1
149171.wav,1 1 1 1 1 1 1 1 1 1
150544.wav,0 0 0 1 1 0 1 1 0 1 0 0 1 1 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 1 1 0 1
150548.wav,0 0 0
150549.wav,0 1 1 1 0 1 1 1 1 1
150552.wav,0 0 0 0 0 0 0 0
150594.wav,0 0 1 0 0 0 0 0 0 1 0 1 1 1 0
152697.wav,1 1 1 1 0
152699.wav,1 1 1 1 1
155896.wav,0 1 0
156466.wav,1 1 1 1 1 1 1 1 1 1 1 1 1
156470.wav,1 1 1 1 1 1 1 1 1 1 1 1 0
157121.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
161912.wav,1 1 1 1 1 1 1 1 1 1
161913.wav,1 1 1 1 1 1 1 1 1 1 1 1 1
162862.wav,1 1 1 1 0
163354.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
165766.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
167041.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
167138.wav,1 1 1 1 1 1 1 1 1 1 1 1 0 0
167469.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
175377.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1
176090.wav,0 1 0 1 1 1 0
176092.wav,0 0
176094.wav,1 0 0 0 1 1
176552.wav,1 1 1 1
176776.wav,1 1 1 1 1 1 1 1
177013.wav,1 1 1 1 1 1 1 0
177735.wav,1 1 1 1 1 1 1 1 1 1 1
179031.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
179032.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
179622.wav,1 1 1 1 1 1 1 1 1 1 0
179924.wav,1 1 1 1 1 1 1 1 1 1 1
179932.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
179933.wav,1 1 1 1 1 1 1 1 1 0
180131.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
180170.wav,1 1 1 1 1 1
180190.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
180754.wav,1 1 1 1 1
180939.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
180941.wav,1 1 1 1 1 1 1 1
181164.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
181304.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
181347.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
181365.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
181977.wav,1 1 1 1
183125.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1
183429.wav,1 1 1 1 1 1 1
183478.wav,1 1 1 1 1 1 1 1 1 1 1 1 0
183522.wav,1 1 1 1 0
183825.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
183990.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
184140.wav,1 1 1 1 1 1 1 1
186702.wav,1 1 1 1 1 1 1 1 1
187938.wav,1 1 1 1
189343.wav,1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
189346.wav,1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 0 0 1 0 1 1 0
191400.wav,1 1 1 1 1 1 1 1 1
192669.wav,1 0 0 1 0
193610.wav,1 0 1 1 1 1 1 1
193625.wav,0 0 1 1 0 0 1 0 0
194316.wav,0 1 1 0
195186.wav,1 1 1 1 1 1
195190.wav,1 1 1 1 1 1 1
195622.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
196233.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
19625.wav,1 1 1 1
203494.wav,1 1 1 1 1 1 1 1 1
203495.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203496.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
203497.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203498.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203499.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203500.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203501.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203502.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203503.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203612.wav,1 1 1 1 1 1 1 1 1 1 1
203613.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203614.wav,1 1 1 1 1 1 1 1 1 1 1 1 1
203615.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203616.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203618.wav,1 1 1 1 1 1 1 1 1 1 1 1 1
203620.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203621.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
203623.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
206616.wav,1 1 1 1 1 1 1 1 1 1 1 1 1
209093.wav,1 1 1 1 1 0
209115.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
209116.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1
209787.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
209788.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
209789.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
209790.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
209791.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
209792.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
209794.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
209795.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
209796.wav,1 1 1 1 1 1 1 1 1 1 1 1 0
209797.wav,1 1 1 1 1 1 1 1 1 1 1 1 0
209798.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
209799.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
211876.wav,1 1 1
211877.wav,1 1 1 1 1 1 1 1 1 1 1 0
211879.wav,1 1 1 1 1 0 1
211880.wav,1 1 0 0 1 1 1 1 1
211881.wav,1 1 1 1 1 1 1 1 1 1 1 1
214097.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
217660.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
218016.wav,1 1 1 1 1 1
225364.wav,1 1 1 1 1 1 1 1
238565.wav,1 1 1 1 1 1 1 1 1 0
239665.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
239999.wav,1 1 1 1
240426.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1
240833.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
240873.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
240875.wav,1 1 1 1 1 1 1 1 1 1
240877.wav,1 1 1 1 1 1 1 1 1 1 1 1
241458.wav,1 1 1 1 1 1 1
244435.wav,1 1 1 1 1 1 1 1 1 1
245955.wav,1 1 1 1
246028.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1
246069.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
246206.wav,1 1 1 1 1 1 1
246214.wav,1 1 1 1
246307.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
246309.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
246392.wav,1 1 1 1 1
246513.wav,1 1 1 1 1 1
247037.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
247876.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 0
247877.wav,1 1 1 1 1 1 1 1 1 1 1 1
247878.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1
247882.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
24939.wav,1 1
24971.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
252308.wav,1 1 1 1
252348.wav,1 1 0
252650.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
252877.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
253068.wav,1 1 1 1 1 1 1 1
254423.wav,1 1 1 1 1 1 1
25604.wav,1 1 1 1 1 1 1 1 1 1 1 1
25605.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
25606.wav,1 1 1 1 1 1 1 1 1
25607.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
25608.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
26023.wav,1 1 1 1 1 1 1 1
261480.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
263612.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1
265057.wav,1 1 1 1 1
265058.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0
265249.wav,1 1
265298.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
265309.wav,1 1 1 1 1 1 0 1 1 1 0
26579.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
270208.wav,1 1 1 1 1 1
27121.wav,1 1 1 1 1 1
27122.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
27123.wav,1 1 0 0 0 1 1 1 1 0 1 0
27124.wav,1 1 1 1 1 1
279503.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
279761.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
27999.wav,1 1 1 1 1 1 1 1 1 1 1 1
281507.wav,1 1 1 1 1 1 1 1 1 1 1 1
281508.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
281509.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
281510.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
281511.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1
281512.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
281513.wav,1 1 1 1 1 1 1 1 1 1 1 1
281514.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
281515.wav,1 1 1 1 1 1 1
285138.wav,1 1 1
28666.wav,1 1 1 1 1 1 1
287479.wav,0 0 1 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 1 0 0 1 1 0 1 1 1
288937.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
289865.wav,1 1 1 1 1 1 1 1 1 1 1
289967.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
289968.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
289969.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
289970.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
289971.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
289972.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
289973.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
291125.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
29169.wav,1 1 1 1
292056.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
292061.wav,1 1 1 1 1 1 1 1
292397.wav,1 1 0 0 1
292574.wav,1 1 1 1 1 1 1 1 1 1 1
292856.wav,1 1 1
29720.wav,1 1 1 1 1 1 1 1 1
29728.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
298526.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
298527.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
298528.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
298531.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
299922.wav,1 1 1 1 1 1
30186.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
305353.wav,1 1
307583.wav,1
307584.wav,1 1
307585.wav,1 0 0 1 1 1 1 1 1
307586.wav,1 1
307679.wav,1 1 1 1 1 1 1 1 1 1 1 1 1
307974.wav,1 1 1 1 1 1
308730.wav,1 1 1 1 1 1 1 1 1 1 1 1 1
309634.wav,1 1 0
310397.wav,1 1 1 1 1 1 1
310400.wav,1 1 1 1 1 1 1 1 1 1 1 0 1 0
310402.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
310805.wav,1 0 0 1 1 1 1 1 1 1 1 1
312497.wav,1 1 1 1 1 1 1 1 1
315257.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
315350.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
315713.wav,1 1 1 1 1
315891.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
316461.wav,1 1 1 1 1 1 1
316691.wav,1 1 1 1 1 1 1 1 1 1 0
316692.wav,1 1 1 1 1 1 1 1
317526.wav,1 1 1
317639.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
317641.wav,0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
319533.wav,1 1 1 1 1 1 1 1 1 1
319535.wav,1 1 1 1 1 1 1 1 1 1 1 1
319639.wav,1 1 1 1 1 1 1 1 1
320322.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
320350.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
320593.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
321313.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
321314.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
321369.wav,1 1 1 1 1 1 1 0
321578.wav,1 1 1 1 1 1 1 1 1 1 1 1
321780.wav,1 1 1 1
322163.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
322545.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1
323718.wav,1 1 1
325450.wav,1 1 1 1 1
326481.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1
328271.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
328603.wav,1 1 1 1 1 1
330285.wav,1 1 1 1
330311.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
330753.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
330754.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
330944.wav,0 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 0
334318.wav,1 1 1 1 1 1 1 1 0
336626.wav,1 1 1
337419.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
337426.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
337596.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
337597.wav,1 1 1 1 1 1 0
337598.wav,1 1 1 1 1 1 1 1 1 1 1 1 1
337599.wav,1 1 1 1 1 1
337600.wav,1 1 1 1 1 1 1 1 1 0
337601.wav,1 1 1 1 1 1 1 1 1 1 1 0
337602.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0
337603.wav,1 1 0 1 1 1 1 1 1 1 0 1
337604.wav,0 1 1
337973.wav,1 1
340117.wav,1 1 1 0
340344.wav,1 1 1 1 1 0 1 1 1 1 1 1 0
34096.wav,1 1 1 1 1 1 1 1 1
341925.wav,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
